id,imgfilename,imgtimestamp,imgfps,emotionapi,participant,block,calm,surprise,joy,others
2900,neutral-3fps-200.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.35,0.32,0.2
2901,neutral-3fps-201.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.19,0,0.42
2902,neutral-3fps-202.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.22,0.37,0.17
2903,neutral-3fps-203.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.52,0.09,0.05
2904,neutral-3fps-204.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.06,0.3,0.35
2905,neutral-3fps-205.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.08,0.05,0.79
2906,neutral-3fps-206.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.41,0.17,0.41
2907,neutral-3fps-207.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.11,0.56,0.22
2908,neutral-3fps-208.jpg,imgtimestamp,3fps,google-vision,1,1,0.41,0.12,0.13,0.34
2909,neutral-3fps-209.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.34,0.01,0.33
2910,neutral-3fps-210.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.41,0.24,0.05
2911,neutral-3fps-211.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.33,0.22,0.15
2912,neutral-3fps-212.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.21,0.03,0.41
2913,neutral-3fps-213.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.11,0.41,0.19
2914,neutral-3fps-214.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.61,0.18,0.08
2915,neutral-3fps-215.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.23,0.34,0.09
2916,neutral-3fps-216.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.28,0.31,0.17
2917,neutral-3fps-217.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.37,0.21,0.2
2918,neutral-3fps-218.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.39,0.02,0.24
2919,neutral-3fps-219.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.37,0.45,0.1
2920,neutral-3fps-220.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.27,0.16,0.21
2921,neutral-3fps-221.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.19,0.36,0.07
2922,neutral-3fps-222.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.27,0.19,0.29
2923,neutral-3fps-223.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.32,0.36,0.24
2924,neutral-3fps-224.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.28,0.17,0.36
2925,neutral-3fps-225.jpg,imgtimestamp,3fps,google-vision,1,1,0.41,0.4,0.1,0.09
2926,neutral-3fps-226.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.25,0.32,0.06
2927,neutral-3fps-227.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.1,0.23,0.53
2928,neutral-3fps-228.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.25,0.31,0.05
2929,neutral-3fps-229.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.45,0.18,0.23
2930,neutral-3fps-230.jpg,imgtimestamp,3fps,google-vision,1,1,0.59,0.01,0.31,0.09
2931,neutral-3fps-231.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.24,0.33,0.17
2932,neutral-3fps-232.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.34,0.07,0.32
2933,neutral-3fps-233.jpg,imgtimestamp,3fps,google-vision,1,1,0.46,0.21,0.27,0.06
2934,neutral-3fps-234.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.4,0.16,0.16
2935,neutral-3fps-235.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.23,0.08,0.32
2936,neutral-3fps-236.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.41,0.33,0.19
2937,neutral-3fps-237.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.21,0.27,0.27
2938,neutral-3fps-238.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.49,0.24,0.12
2939,neutral-3fps-239.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.31,0.18,0.4
2940,neutral-3fps-240.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.03,0.27,0.47
2941,neutral-3fps-241.jpg,imgtimestamp,3fps,google-vision,1,1,0.47,0.19,0.29,0.05
2942,neutral-3fps-242.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.02,0.62,0.06
2943,neutral-3fps-243.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.41,0.12,0.17
2944,neutral-3fps-244.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.46,0.02,0.08
2945,neutral-3fps-245.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.11,0.26,0.37
2946,neutral-3fps-246.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.4,0.17,0.36
2947,neutral-3fps-247.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.3,0.07,0.29
2948,neutral-3fps-248.jpg,imgtimestamp,3fps,google-vision,1,1,0.45,0.06,0.03,0.46
2949,neutral-3fps-249.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.37,0.1,0.46
2950,neutral-3fps-250.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.14,0.09,0.42
2951,neutral-3fps-251.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0,0.4,0.23
2952,neutral-3fps-252.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.15,0.45,0.26
2953,neutral-3fps-253.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.13,0.35,0.15
2954,neutral-3fps-254.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.02,0.49,0.34
2955,neutral-3fps-255.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.3,0.29,0.35
2956,neutral-3fps-256.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.33,0.33,0.15
2957,neutral-3fps-257.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.21,0.01,0.44
2958,neutral-3fps-258.jpg,imgtimestamp,3fps,google-vision,1,1,0.09,0.33,0.35,0.23
2959,neutral-3fps-259.jpg,imgtimestamp,3fps,google-vision,1,1,0.91,0.01,0.05,0.03
2960,neutral-3fps-260.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.1,0.18,0.29
2961,neutral-3fps-261.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.44,0.22,0.1
2962,neutral-3fps-262.jpg,imgtimestamp,3fps,google-vision,1,1,0.09,0.61,0.09,0.2
2963,neutral-3fps-263.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.17,0.45,0.03
2964,neutral-3fps-264.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.31,0.18,0.21
2965,neutral-3fps-265.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.22,0.27,0.23
2966,neutral-3fps-266.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.18,0.34,0.16
2967,neutral-3fps-267.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.15,0.34,0.32
2968,neutral-3fps-268.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.35,0.13,0.21
2969,neutral-3fps-269.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.07,0.65,0.09
2970,neutral-3fps-270.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.13,0.34,0.51
2971,neutral-3fps-271.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.03,0.11,0.42
2972,neutral-3fps-272.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.2,0.32,0.38
2973,neutral-3fps-273.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.23,0.33,0.07
2974,neutral-3fps-274.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.13,0.22,0.3
2975,neutral-3fps-275.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.52,0.1,0.36
2976,neutral-3fps-276.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.28,0.26,0.2
2977,neutral-3fps-277.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.14,0.34,0.32
2978,neutral-3fps-278.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.24,0.3,0.16
2979,neutral-3fps-279.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.15,0.01,0.47
2980,neutral-3fps-280.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.27,0.2,0.25
2981,neutral-3fps-281.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.2,0.51,0.05
2982,neutral-3fps-282.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.45,0.03,0.11
2983,neutral-3fps-283.jpg,imgtimestamp,3fps,google-vision,1,1,0.01,0.37,0.35,0.27
2984,neutral-3fps-284.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.59,0.05,0.1
2985,neutral-3fps-285.jpg,imgtimestamp,3fps,google-vision,1,1,0.65,0.16,0.05,0.13
2986,neutral-3fps-286.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.27,0.29,0.28
2987,neutral-3fps-287.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.46,0.07,0.31
2988,neutral-3fps-288.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.16,0.37,0.14
2989,neutral-3fps-289.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.33,0.42,0.19
2990,neutral-3fps-290.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.2,0.12,0.42
2991,neutral-3fps-291.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.06,0.42,0.34
2992,neutral-3fps-292.jpg,imgtimestamp,3fps,google-vision,1,1,0.57,0.22,0.12,0.08
2993,neutral-3fps-293.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.29,0.23,0.32
2994,neutral-3fps-294.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.05,0.24,0.49
2995,neutral-3fps-295.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.38,0.24,0.07
2996,neutral-3fps-296.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.31,0.06,0.49
2997,neutral-3fps-297.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.37,0.12,0.33
2998,neutral-3fps-298.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.16,0.27,0.47
2999,neutral-3fps-299.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.33,0.03,0.28
3000,neutral-3fps-300.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.21,0.33,0.24
3001,neutral-3fps-301.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.24,0.23,0.28
3002,neutral-3fps-302.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.25,0.27,0.32
3003,neutral-3fps-303.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.11,0.37,0.1
3004,neutral-3fps-304.jpg,imgtimestamp,3fps,google-vision,1,1,0.55,0.24,0.17,0.04
3005,neutral-3fps-305.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.46,0.11,0.29
3006,neutral-3fps-306.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.14,0.12,0.31
3007,neutral-3fps-307.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.23,0.14,0.33
3008,neutral-3fps-308.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.14,0.39,0.19
3009,neutral-3fps-309.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.19,0.34,0.24
3010,neutral-3fps-310.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.13,0.27,0.28
3011,neutral-3fps-311.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.31,0.32,0.11
3012,neutral-3fps-312.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.19,0.1,0.28
3013,neutral-3fps-313.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.41,0.3,0.21
3014,neutral-3fps-314.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.06,0.43,0.17
3015,neutral-3fps-315.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.24,0.05,0.3
3016,neutral-3fps-316.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.07,0.09,0.46
3017,neutral-3fps-317.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.19,0.28,0.3
3018,neutral-3fps-318.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.23,0.35,0.12
3019,neutral-3fps-319.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.08,0.46,0.4
3020,neutral-3fps-320.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.28,0.41,0.2
3021,neutral-3fps-321.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.37,0.11,0.34
3022,neutral-3fps-322.jpg,imgtimestamp,3fps,google-vision,1,1,0.05,0.36,0.2,0.39
3023,neutral-3fps-323.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.34,0.14,0.21
3024,neutral-3fps-324.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.13,0.24,0.27
3025,neutral-3fps-325.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.16,0.38,0.19
3026,neutral-3fps-326.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.01,0.15,0.4
3027,neutral-3fps-327.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.46,0.1,0.03
3028,neutral-3fps-328.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.22,0.23,0.27
3029,neutral-3fps-329.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.28,0.22,0.23
3030,neutral-3fps-330.jpg,imgtimestamp,3fps,google-vision,1,1,0.5,0.17,0.24,0.09
3031,neutral-3fps-331.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.1,0.3,0.34
3032,neutral-3fps-332.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.29,0.08,0.44
3033,neutral-3fps-333.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.04,0.39,0.32
3034,neutral-3fps-334.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.38,0.14,0.09
3035,neutral-3fps-335.jpg,imgtimestamp,3fps,google-vision,1,1,0.44,0.1,0.17,0.28
3036,neutral-3fps-336.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.12,0.58,0.04
3037,neutral-3fps-337.jpg,imgtimestamp,3fps,google-vision,1,1,0.46,0.4,0.06,0.07
3038,neutral-3fps-338.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.15,0.24,0.35
3039,neutral-3fps-339.jpg,imgtimestamp,3fps,google-vision,1,1,0.46,0.3,0.16,0.08
3040,neutral-3fps-340.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.38,0.08,0.51
3041,neutral-3fps-341.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.03,0.51,0.27
3042,neutral-3fps-342.jpg,imgtimestamp,3fps,google-vision,1,1,0.47,0.25,0.05,0.23
3043,neutral-3fps-343.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.23,0.19,0.23
3044,neutral-3fps-344.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.39,0.36,0.18
3045,neutral-3fps-345.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.34,0.36,0.14
3046,neutral-3fps-346.jpg,imgtimestamp,3fps,google-vision,1,1,0.46,0.36,0.15,0.02
3047,neutral-3fps-347.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.33,0.13,0.32
3048,neutral-3fps-348.jpg,imgtimestamp,3fps,google-vision,1,1,0.56,0.02,0.04,0.38
3049,neutral-3fps-349.jpg,imgtimestamp,3fps,google-vision,1,1,0.2,0.34,0.26,0.2
3050,neutral-3fps-350.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.29,0.11,0.31
3051,neutral-3fps-351.jpg,imgtimestamp,3fps,google-vision,1,1,0.7,0.2,0.09,0.01
3052,neutral-3fps-352.jpg,imgtimestamp,3fps,google-vision,1,1,0.16,0.18,0.38,0.29
3053,neutral-3fps-353.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.33,0.48,0.06
3054,neutral-3fps-354.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.46,0.09,0.04
3055,neutral-3fps-355.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.24,0.22,0.43
3056,neutral-3fps-356.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0.46,0.04,0.46
3057,neutral-3fps-357.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.37,0.15,0.19
3058,neutral-3fps-358.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.54,0.16,0.09
3059,neutral-3fps-359.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.51,0.21,0.22
3060,neutral-3fps-360.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.08,0.41,0.39
3061,neutral-3fps-361.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.37,0.2,0.13
3062,neutral-3fps-362.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.33,0.32,0.12
3063,neutral-3fps-363.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.14,0.1,0.37
3064,neutral-3fps-364.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.18,0.16,0.33
3065,neutral-3fps-365.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.39,0.26,0.13
3066,neutral-3fps-366.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.05,0.31,0.25
3067,neutral-3fps-367.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.09,0.26,0.33
3068,neutral-3fps-368.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.38,0.15,0.21
3069,neutral-3fps-369.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.17,0.34,0.23
3070,neutral-3fps-370.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.29,0.42,0.26
3071,neutral-3fps-371.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.15,0.46,0.27
3072,neutral-3fps-372.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.28,0.28,0.12
3073,neutral-3fps-373.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.04,0.12,0.48
3074,neutral-3fps-374.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.3,0.08,0.34
3075,neutral-3fps-375.jpg,imgtimestamp,3fps,google-vision,1,1,0.47,0.06,0.22,0.25
3076,neutral-3fps-376.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.12,0.14,0.35
3077,neutral-3fps-377.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.28,0.32,0.12
3078,neutral-3fps-378.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.19,0.03,0.61
3079,neutral-3fps-379.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.27,0.39,0.07
3080,neutral-3fps-380.jpg,imgtimestamp,3fps,google-vision,1,1,0.47,0.08,0.27,0.18
3081,neutral-3fps-381.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.43,0.29,0.05
3082,neutral-3fps-382.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.1,0.38,0.18
3083,neutral-3fps-383.jpg,imgtimestamp,3fps,google-vision,1,1,0.26,0.29,0.28,0.18
3084,neutral-3fps-384.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.48,0.39,0.05
3085,neutral-3fps-385.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.34,0.09,0.17
3086,neutral-3fps-386.jpg,imgtimestamp,3fps,google-vision,1,1,0.56,0.09,0.11,0.25
3087,neutral-3fps-387.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.08,0.19,0.4
3088,neutral-3fps-388.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.27,0.01,0.34
3089,neutral-3fps-389.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.12,0.1,0.35
3090,neutral-3fps-390.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.29,0.43,0.22
3091,neutral-3fps-391.jpg,imgtimestamp,3fps,google-vision,1,1,0.19,0.19,0.38,0.24
3092,neutral-3fps-392.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.34,0.18,0.18
3093,neutral-3fps-393.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.38,0.22,0.38
3094,neutral-3fps-394.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.35,0.32,0.1
3095,neutral-3fps-395.jpg,imgtimestamp,3fps,google-vision,1,1,0.42,0.34,0.06,0.18
3096,neutral-3fps-396.jpg,imgtimestamp,3fps,google-vision,1,1,0.43,0.4,0.11,0.06
3097,neutral-3fps-397.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.05,0.26,0.34
3098,neutral-3fps-398.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.14,0.26,0.29
3099,neutral-3fps-399.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.08,0.42,0.2
3100,neutral-3fps-400.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.07,0.38,0.52
3101,neutral-3fps-401.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.36,0.01,0.27
3102,neutral-3fps-402.jpg,imgtimestamp,3fps,google-vision,1,1,0.39,0.14,0.3,0.18
3103,neutral-3fps-403.jpg,imgtimestamp,3fps,google-vision,1,1,0.18,0.13,0.46,0.22
3104,neutral-3fps-404.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.32,0.21,0.22
3105,neutral-3fps-405.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.09,0.36,0.18
3106,neutral-3fps-406.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.23,0.29,0.14
3107,neutral-3fps-407.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.05,0.27,0.35
3108,neutral-3fps-408.jpg,imgtimestamp,3fps,google-vision,1,1,0.06,0.38,0.08,0.48
3109,neutral-3fps-409.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.19,0.25,0.44
3110,neutral-3fps-410.jpg,imgtimestamp,3fps,google-vision,1,1,0.22,0.45,0.25,0.08
3111,neutral-3fps-411.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.3,0.06,0.34
3112,neutral-3fps-412.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.14,0.31,0.32
3113,neutral-3fps-413.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.49,0.35,0.14
3114,neutral-3fps-414.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.01,0.22,0.41
3115,neutral-3fps-415.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.31,0.22,0.37
3116,neutral-3fps-416.jpg,imgtimestamp,3fps,google-vision,1,1,0.04,0,0.5,0.46
3117,neutral-3fps-417.jpg,imgtimestamp,3fps,google-vision,1,1,0.38,0.02,0.13,0.46
3118,neutral-3fps-418.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.48,0.11,0.1
3119,neutral-3fps-419.jpg,imgtimestamp,3fps,google-vision,1,1,0.17,0.35,0.15,0.34
3120,neutral-3fps-420.jpg,imgtimestamp,3fps,google-vision,1,1,0.02,0.25,0.61,0.12
3121,neutral-3fps-421.jpg,imgtimestamp,3fps,google-vision,1,1,0.23,0.17,0.11,0.49
3122,neutral-3fps-422.jpg,imgtimestamp,3fps,google-vision,1,1,0.25,0.22,0.42,0.12
3123,neutral-3fps-423.jpg,imgtimestamp,3fps,google-vision,1,1,0.41,0.29,0.29,0.01
3124,neutral-3fps-424.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.26,0.13,0.32
3125,neutral-3fps-425.jpg,imgtimestamp,3fps,google-vision,1,1,0.27,0.27,0.28,0.18
3126,neutral-3fps-426.jpg,imgtimestamp,3fps,google-vision,1,1,0.14,0.14,0.39,0.33
3127,neutral-3fps-427.jpg,imgtimestamp,3fps,google-vision,1,1,0.33,0.17,0.18,0.32
3128,neutral-3fps-428.jpg,imgtimestamp,3fps,google-vision,1,1,0.3,0.29,0.18,0.23
3129,neutral-3fps-429.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.41,0.42,0.03
3130,neutral-3fps-430.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.03,0.25,0.38
3131,neutral-3fps-431.jpg,imgtimestamp,3fps,google-vision,1,1,0.29,0.03,0.47,0.22
3132,neutral-3fps-432.jpg,imgtimestamp,3fps,google-vision,1,1,0.24,0.22,0.2,0.33
3133,neutral-3fps-433.jpg,imgtimestamp,3fps,google-vision,1,1,0.13,0.18,0.32,0.37
3134,neutral-3fps-434.jpg,imgtimestamp,3fps,google-vision,1,1,0.03,0.06,0.51,0.4
3135,neutral-3fps-435.jpg,imgtimestamp,3fps,google-vision,1,1,0.31,0.31,0.03,0.36
3136,neutral-3fps-436.jpg,imgtimestamp,3fps,google-vision,1,1,0.34,0.09,0.32,0.24
3137,neutral-3fps-437.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.3,0.05,0.37
3138,neutral-3fps-438.jpg,imgtimestamp,3fps,google-vision,1,1,0.11,0.15,0.45,0.3
3139,neutral-3fps-439.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.33,0.42,0.14
3140,neutral-3fps-440.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.43,0.13,0.12
3141,neutral-3fps-441.jpg,imgtimestamp,3fps,google-vision,1,1,0.59,0.23,0.17,0.01
3142,neutral-3fps-442.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.21,0.29,0.41
3143,neutral-3fps-443.jpg,imgtimestamp,3fps,google-vision,1,1,0.4,0.28,0.02,0.31
3144,neutral-3fps-444.jpg,imgtimestamp,3fps,google-vision,1,1,0.07,0.38,0.54,0.02
3145,neutral-3fps-445.jpg,imgtimestamp,3fps,google-vision,1,1,0.28,0.04,0.39,0.29
3146,neutral-3fps-446.jpg,imgtimestamp,3fps,google-vision,1,1,0.12,0.43,0.14,0.32
3147,neutral-3fps-447.jpg,imgtimestamp,3fps,google-vision,1,1,0.36,0.22,0.36,0.07
3148,neutral-3fps-448.jpg,imgtimestamp,3fps,google-vision,1,1,0.52,0.06,0.35,0.08
3149,neutral-3fps-449.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.39,0.16,0.07
3150,neutral-3fps-450.jpg,imgtimestamp,3fps,google-vision,1,1,0.35,0.1,0.39,0.15
3151,neutral-3fps-451.jpg,imgtimestamp,3fps,google-vision,1,1,0.08,0.05,0.15,0.72
3152,neutral-3fps-452.jpg,imgtimestamp,3fps,google-vision,1,1,0.37,0.25,0.14,0.24
3153,neutral-3fps-453.jpg,imgtimestamp,3fps,google-vision,1,1,0.21,0.34,0.1,0.35
3154,neutral-3fps-454.jpg,imgtimestamp,3fps,google-vision,1,1,0.15,0.48,0.16,0.22
3155,neutral-3fps-455.jpg,imgtimestamp,3fps,google-vision,1,1,0.32,0.06,0.09,0.53
3156,neutral-3fps-456.jpg,imgtimestamp,3fps,google-vision,1,1,0,0.32,0.47,0.2
3157,neutral-3fps-457.jpg,imgtimestamp,3fps,google-vision,1,1,0.1,0.27,0.44,0.18
